Model,TBS2104
2.256e-02,0.0391504
2.272e-02,0.0387207
2.288e-02,0.0171191
2.304e-02,0.0221875
2.320e-02,0.0380957
2.336e-02,0.0385645
2.352e-02,0.0218066
2.368e-02,0.0359082
2.384e-02,0.0358789
2.400e-02,0.0317578
2.416e-02,0.0169629
2.432e-02,0.0195898
2.448e-02,0.0158496
2.464e-02,0.0311035
2.480e-02,0.0252051
2.496e-02,0.0337012
2.512e-02,0.0230273
2.528e-02,0.0199219
2.544e-02,0.0174512
2.560e-02,0.0144727
2.576e-02,0.0252246
2.592e-02,0.0184473
2.608e-02,0.0178516
2.624e-02,0.0293066
2.640e-02,0.019834
2.656e-02,0.0217188
2.672e-02,0.0248242
2.688e-02,0.0218848
2.704e-02,0.0197266
2.720e-02,0.0255469
2.736e-02,0.0119336
2.752e-02,0.0297559
2.768e-02,0.0143164
2.784e-02,0.0101074
2.800e-02,0.0225293
2.816e-02,0.0126563
2.832e-02,-0.00494141
2.848e-02,0.003125
2.864e-02,-0.0134277
2.880e-02,0.000888672
2.896e-02,0.010752
2.912e-02,-0.00373047
2.928e-02,-0.01
2.944e-02,-0.00803711
2.960e-02,-0.0167578
2.976e-02,0.0131445
2.992e-02,-0.00547852
3.008e-02,0.00213867
3.024e-02,0.00983398
3.040e-02,-0.0276953
3.056e-02,-0.0154492
3.072e-02,-0.00324219
3.088e-02,-0.0252246
3.104e-02,-0.0264453
3.120e-02,-0.0239355
3.136e-02,-0.0162891
3.152e-02,-0.0208203
3.168e-02,-0.0156738
3.184e-02,-0.0313086
3.200e-02,-0.0367285
3.216e-02,-0.0278809
3.232e-02,-0.0237695
3.248e-02,-0.0147559
3.264e-02,-0.0393457
3.280e-02,-0.035625
3.296e-02,-0.0203027
3.312e-02,-0.0520313
3.328e-02,-0.0337012
3.344e-02,-0.0492383
3.360e-02,-0.0403613
3.376e-02,-0.0498047
3.392e-02,-0.049873
3.408e-02,-0.0602051
3.424e-02,-0.0333105
3.440e-02,-0.0480469
3.456e-02,-0.067666
3.472e-02,-0.0639551
3.488e-02,-0.0581445
3.504e-02,-0.066875
3.520e-02,-0.0509375
3.536e-02,-0.0714453
3.552e-02,-0.0646582
3.568e-02,-0.0527441
3.584e-02,-0.0454297
3.600e-02,-0.0729688
3.616e-02,-0.0799512
3.632e-02,-0.063623
3.648e-02,-0.0688965
3.664e-02,-0.0805469
3.680e-02,-0.0657324
3.696e-02,-0.0891016
3.712e-02,-0.0735352
3.728e-02,-0.0868164
3.744e-02,-0.089707
3.760e-02,-0.0824512
3.776e-02,-0.0676074
3.792e-02,-0.0757031
3.808e-02,-0.0687988
3.824e-02,-0.0878809
3.840e-02,-0.0771582
3.856e-02,-0.0900195
3.872e-02,-0.0675488
3.888e-02,-0.0703613
3.904e-02,-0.0819043
3.920e-02,-0.0746387
3.936e-02,-0.0691211
3.952e-02,-0.0799121
3.968e-02,-0.0973535
3.984e-02,-0.0842773
4.000e-02,-0.091084
4.016e-02,-0.0892188
4.032e-02,-0.0816504
4.048e-02,-0.0730273
4.064e-02,-0.0690332
4.080e-02,-0.0471094
4.096e-02,-0.0761816
4.112e-02,-0.0644922
4.128e-02,-0.0711426
4.144e-02,-0.0505664
4.160e-02,-0.0497852
4.176e-02,-0.0566211
4.192e-02,-0.0681641
4.208e-02,-0.0658008
4.224e-02,-0.0724805
4.240e-02,-0.0740918
4.256e-02,-0.0584668
4.272e-02,-0.0555859
4.288e-02,-0.0592871
4.304e-02,-0.0708105
4.320e-02,-0.0566895
4.336e-02,-0.0405469
4.352e-02,-0.0622363
4.368e-02,-0.0412598
4.384e-02,-0.0323926
4.400e-02,-0.0386133
4.416e-02,-0.0532227
4.432e-02,-0.025752
4.448e-02,-0.0445117
4.464e-02,-0.0251953
4.480e-02,-0.0514941
4.496e-02,-0.0291309
4.512e-02,-0.0198828
4.528e-02,-0.0327637
4.544e-02,-0.0266992
4.560e-02,-0.0287402
4.576e-02,-0.0355273
4.592e-02,-0.0256738
4.608e-02,-0.0224121
4.624e-02,-0.0227441
4.640e-02,-0.0294043
4.656e-02,-0.0326953
4.672e-02,-0.021123
4.688e-02,-0.0159277
4.704e-02,-0.00664063
4.720e-02,-0.0155469
4.736e-02,0.000839844
4.752e-02,-0.0108301
4.768e-02,0.000820313
4.784e-02,-0.014043
4.800e-02,-0.00185547
4.816e-02,-0.0233301
4.832e-02,0.004375
4.848e-02,-0.00820313
4.864e-02,-0.0194238
4.880e-02,0.00293945
4.896e-02,-0.000957031
4.912e-02,-0.0131543
4.928e-02,0.00104492
4.944e-02,-0.00124023
4.960e-02,0.0141406
4.976e-02,-0.00585938
4.992e-02,-0.0105566
5.008e-02,-0.00157227
5.024e-02,0.0169629
5.040e-02,0.00155273
5.056e-02,-0.0161035
5.072e-02,0.00370117
5.088e-02,0.0104199
5.104e-02,0.00592773
5.120e-02,-0.00694336
5.136e-02,-0.00790039
5.152e-02,0.0127344
5.168e-02,0.000566406
5.184e-02,0.0175
5.200e-02,-0.00145508
5.216e-02,0.00714844
5.232e-02,-0.0157227
5.248e-02,-0.000712891
5.264e-02,0.00250977
5.280e-02,-0.00320313
5.296e-02,0.0148535
5.312e-02,0.00816406
5.328e-02,0.00769531
5.344e-02,0.0112402
5.360e-02,0.024707
5.376e-02,0.0153125
5.392e-02,0.0167773
5.408e-02,0.0156738
5.424e-02,0.0241797
5.440e-02,0.0289453
5.456e-02,0.0100977
5.472e-02,0.00703125
5.488e-02,0.0173438
5.504e-02,0.0196973
5.520e-02,0.0227832
5.536e-02,0.0167383
5.552e-02,0.0233789
5.568e-02,0.0196777
5.584e-02,0.00942383
5.600e-02,0.0244824
5.616e-02,0.0282031
5.632e-02,0.0334082
5.648e-02,0.0262109
5.664e-02,0.0250098
5.680e-02,0.0180469
5.696e-02,0.00454102
5.712e-02,0.0315137
5.728e-02,0.000234375
5.744e-02,0.00789063
5.760e-02,0.0408496
5.776e-02,0.0106934
5.792e-02,0.0200586
5.808e-02,0.0260938
5.824e-02,0.0164941
5.840e-02,0.0270117
5.856e-02,0.0294141
5.872e-02,0.0247949
5.888e-02,0.0283789
5.904e-02,0.0186133
5.920e-02,0.0296582
5.936e-02,0.021748
5.952e-02,0.0151855
5.968e-02,0.0472754
5.984e-02,0.00162109
6.000e-02,0.0452832
6.016e-02,0.027666
6.032e-02,0.0222266
6.048e-02,0.0511328
6.064e-02,0.04625
6.080e-02,0.0313477
6.096e-02,0.0259277
6.112e-02,0.034248
6.128e-02,0.0365723
6.144e-02,0.028916
6.160e-02,0.0133301
6.176e-02,0.0225195
6.192e-02,0.0321387
6.208e-02,0.033291
6.224e-02,0.0335938
6.240e-02,0.0333887
6.256e-02,0.0400977
6.272e-02,0.0478516
6.288e-02,0.0421094
6.304e-02,0.0288672
6.320e-02,0.0295508
6.336e-02,0.0529102
6.352e-02,0.0186816
6.368e-02,0.0285352
6.384e-02,0.0424316
6.400e-02,0.0317578
6.416e-02,0.0429785
6.432e-02,0.0425977
6.448e-02,0.0401563
6.464e-02,0.0175391
6.480e-02,0.0179297
6.496e-02,0.0412695
6.512e-02,0.032002
6.528e-02,0.0411328
6.544e-02,0.0331836
6.560e-02,0.0338574
6.576e-02,0.0392285
6.592e-02,0.0325195
6.608e-02,0.0247852
6.624e-02,0.0419922
6.640e-02,0.046084
6.656e-02,0.0268555
6.672e-02,0.0330957
6.688e-02,0.0374414
6.704e-02,0.0396094
6.720e-02,0.0298828
6.736e-02,0.0379883
6.752e-02,0.0483008
6.768e-02,0.0280566
6.784e-02,0.0367383
6.800e-02,0.0229004
6.816e-02,0.0404883
6.832e-02,0.0158203
6.848e-02,0.0291016
6.864e-02,0.0403906
6.880e-02,0.0148633
6.896e-02,0.0302832
6.912e-02,0.0256152
6.928e-02,0.0262695
6.944e-02,0.0221387
6.960e-02,0.0240918
6.976e-02,0.031709
6.992e-02,0.0290332
7.008e-02,0.0363672
7.024e-02,0.0285352
7.040e-02,0.0326953
7.056e-02,0.0148828
7.072e-02,0.0217676
7.088e-02,0.0437793
7.104e-02,0.0294824
7.120e-02,0.0338086
7.136e-02,0.0359082
7.152e-02,0.0435352
7.168e-02,0.0252441
7.184e-02,0.036084
7.200e-02,0.0250391
7.216e-02,0.0168359
7.232e-02,0.0250098
7.248e-02,0.0191797
7.264e-02,0.0392871
7.280e-02,0.0287891
7.296e-02,0.037168
7.312e-02,0.0321191
7.328e-02,0.0193848
7.344e-02,0.0222949
7.360e-02,0.0167188
7.376e-02,0.0319922
7.392e-02,0.0119727
7.408e-02,0.0209668
7.424e-02,0.0231641
7.440e-02,0.00902344
7.456e-02,0.0214648
7.472e-02,0.0301758
7.488e-02,0.0068457
7.504e-02,0.0185547
7.520e-02,0.0208496
7.536e-02,0.0279004
7.552e-02,0.0163477
7.568e-02,0.0196484
7.584e-02,0.0137402
7.600e-02,0.0122363
7.616e-02,0.0301367
7.632e-02,0.0163379
7.648e-02,0.0204395
7.664e-02,0.0230176
7.680e-02,0.00660156
7.696e-02,0.00923828
7.712e-02,0.0293066
7.728e-02,0.0163086
7.744e-02,0.0283398
7.760e-02,0.0276465
7.776e-02,0.0131934
7.792e-02,0.019834
7.808e-02,0.021875
7.824e-02,0.0256152
7.840e-02,0.00817383
7.856e-02,0.0263184
7.872e-02,0.0159473
7.888e-02,0.036875
7.904e-02,0.00935547
7.920e-02,0.0270898
7.936e-02,0.0181445
7.952e-02,0.0141113
7.968e-02,0.0155469
7.984e-02,0.0138867
8.000e-02,0.0124316
8.016e-02,0.0249805
8.032e-02,0.0274219
8.048e-02,0.0345313
8.064e-02,-0.00736328
8.080e-02,0.0312891
8.096e-02,0.0142578
8.112e-02,0.0243457
8.128e-02,0.0161914
8.144e-02,0.0288672
8.160e-02,-0.00421875
8.176e-02,0.00891602
8.192e-02,-0.00260742
8.208e-02,0.00191406
8.224e-02,-0.00431641
8.240e-02,0.0043457
8.256e-02,0.0144629
8.272e-02,-0.00835938
8.288e-02,-0.00665039
8.304e-02,0.0120898
8.320e-02,0.0223926
8.336e-02,0.0193652
8.352e-02,0.00223633
8.368e-02,-0.00566406
8.384e-02,0.00895508
8.400e-02,-0.00730469
8.416e-02,0.0037793
8.432e-02,0.01625
8.448e-02,0.00802734
8.464e-02,-0.000478516
8.480e-02,-0.00228516
8.496e-02,0.00866211
8.512e-02,-0.0166504
8.528e-02,0.00760742
8.544e-02,-0.011377
8.560e-02,-0.00758789
8.576e-02,-0.00798828
8.592e-02,-0.0199316
8.608e-02,-0.00732422
8.624e-02,-0.0116113
8.640e-02,-0.00807617
8.656e-02,-0.0114941
8.672e-02,-0.0162988
8.688e-02,-0.0219629
8.704e-02,-0.0202637
8.720e-02,-0.0114453
8.736e-02,-0.0178613
8.752e-02,-0.0313281
8.768e-02,-0.0125977
8.784e-02,-0.0359961
8.800e-02,-0.0101074
8.816e-02,-0.0106543
8.832e-02,-0.0420605
8.848e-02,-0.029248
8.864e-02,-0.0220996
8.880e-02,-0.0298828
8.896e-02,-0.0305664
8.912e-02,-0.0235352
8.928e-02,-0.0270508
8.944e-02,-0.0202637
8.960e-02,-0.0319043
8.976e-02,-0.0458203
8.992e-02,-0.0274414
9.008e-02,-0.0332617
9.024e-02,-0.0262402
9.040e-02,-0.0494336
9.056e-02,-0.043916
9.072e-02,-0.031748
9.088e-02,-0.0635352
9.104e-02,-0.057959
9.120e-02,-0.0548633
9.136e-02,-0.0436914
9.152e-02,-0.0528711
9.168e-02,-0.0665625
9.184e-02,-0.0517676
9.200e-02,-0.0816113
9.216e-02,-0.0541016
9.232e-02,-0.0617578
9.248e-02,-0.0703809
9.264e-02,-0.0679492
9.280e-02,-0.0726563
9.296e-02,-0.0626367
9.312e-02,-0.075
9.328e-02,-0.0832129
9.344e-02,-0.0807324
9.360e-02,-0.0862207
9.376e-02,-0.0947461
9.392e-02,-0.0816211
9.408e-02,-0.0788477
9.424e-02,-0.0916504
9.440e-02,-0.0821484
9.456e-02,-0.091416
9.472e-02,-0.0830469
9.488e-02,-0.0829395
9.504e-02,-0.0796875
9.520e-02,-0.0837109
9.536e-02,-0.0878223
9.552e-02,-0.0775
9.568e-02,-0.084668
9.584e-02,-0.0995801
9.600e-02,-0.101123
9.616e-02,-0.0908301
9.632e-02,-0.100664
9.648e-02,-0.0987109
9.664e-02,-0.0987793
9.680e-02,-0.0823535
9.696e-02,-0.0924121
9.712e-02,-0.101455
9.728e-02,-0.102617
9.744e-02,-0.0901855
9.760e-02,-0.0951367
9.776e-02,-0.0930664
9.792e-02,-0.0842871
9.808e-02,-0.0955371
9.824e-02,-0.0938477
9.840e-02,-0.100576
9.856e-02,-0.0990332
9.872e-02,-0.0963867
9.888e-02,-0.0921191
9.904e-02,-0.105186
9.920e-02,-0.0939941
9.936e-02,-0.0871973
9.952e-02,-0.0725391
9.968e-02,-0.0803027
9.984e-02,-0.0693652
1.000e-01,-0.0597656
1.002e-01,-0.0602441
1.003e-01,-0.0719434
1.005e-01,-0.0737988
1.006e-01,-0.0778809
1.008e-01,-0.069209
1.010e-01,-0.0727246
1.011e-01,-0.0555762
1.013e-01,-0.0851172
1.014e-01,-0.0508301
1.016e-01,-0.0758496
1.018e-01,-0.0560449
1.019e-01,-0.059873
1.021e-01,-0.0607129
1.022e-01,-0.0564746
1.024e-01,-0.0793262
1.026e-01,-0.0556445
1.027e-01,-0.0557129
1.029e-01,-0.0569727
1.030e-01,-0.0509863
1.032e-01,-0.0517871
1.034e-01,-0.0491699
1.035e-01,-0.0367383
1.037e-01,-0.0279395
1.038e-01,-0.033916
1.040e-01,-0.0322461
1.042e-01,-0.0288867
1.043e-01,-0.0266895
1.045e-01,-0.0487109
1.046e-01,-0.0365234
1.048e-01,-0.0282813
1.050e-01,-0.0320605
1.051e-01,-0.0225195
1.053e-01,-0.0122461
1.054e-01,-0.0291016
1.056e-01,-0.0247656
1.058e-01,-0.0123535
1.059e-01,-0.0140332
1.061e-01,-0.00429688
1.062e-01,-0.0142773
1.064e-01,-0.0158594
1.066e-01,0.000537109
1.067e-01,-0.0040332
1.069e-01,0.018252
1.070e-01,0.00204102
1.072e-01,-0.0152637
1.074e-01,-0.0123438
1.075e-01,-0.00419922
1.077e-01,-0.0198145
1.078e-01,0.0243848
1.080e-01,-0.00484375
1.082e-01,0.00491211
1.083e-01,0.020752
1.085e-01,0.0210352
1.086e-01,0.00556641
1.088e-01,0.0126074
1.090e-01,0.0147266
1.091e-01,-0.00457031
1.093e-01,0.0221387
1.094e-01,0.00905273
1.096e-01,0.00661133
1.098e-01,0.0111816
1.099e-01,0.015957
1.101e-01,0.00802734
1.102e-01,0.0180078
1.104e-01,0.0140918
1.106e-01,0.0179102
1.107e-01,0.0257324
1.109e-01,0.0226563
1.110e-01,0.0433691
1.112e-01,0.0452148
1.114e-01,0.0252539
1.115e-01,0.0378027
1.117e-01,0.0235352
1.118e-01,0.0369336
1.120e-01,0.0276563
1.122e-01,0.0456641
1.123e-01,0.0388281
1.125e-01,0.0199805
1.126e-01,0.0338574
1.128e-01,0.048916
1.130e-01,0.0393945
1.131e-01,0.0303711
1.133e-01,0.0330078
1.134e-01,0.0195508
1.136e-01,0.0489453
1.138e-01,0.041543
1.139e-01,0.0353223
1.141e-01,0.0412988
1.142e-01,0.0533203
1.144e-01,0.0427148
1.146e-01,0.0362402
1.147e-01,0.0324609
1.149e-01,0.0420996
1.150e-01,0.0435938
1.152e-01,0.0460059
1.154e-01,0.0467871
1.155e-01,0.0375098
1.157e-01,0.0515137
1.158e-01,0.0298828
1.160e-01,0.0402148
1.162e-01,0.0406934
1.163e-01,0.0425879
1.165e-01,0.0471387
1.166e-01,0.0550488
1.168e-01,0.0373633
1.170e-01,0.0536426
1.171e-01,0.0508984
1.173e-01,0.0550488
1.174e-01,0.0514844
1.176e-01,0.0300391
1.178e-01,0.0462891
1.179e-01,0.0596191
1.181e-01,0.0515234
1.182e-01,0.0644824
1.184e-01,0.0733203
1.186e-01,0.0426855
1.187e-01,0.0427637
1.189e-01,0.0637891
1.190e-01,0.0503418
1.192e-01,0.0533887
1.194e-01,0.0429785
1.195e-01,0.0497559
1.197e-01,0.0606055
1.198e-01,0.0628711
1.200e-01,0.0495605
1.202e-01,0.055127
1.203e-01,0.0505859
1.205e-01,0.0520801
1.206e-01,0.0656445
1.208e-01,0.0545996
1.210e-01,0.0513672
1.211e-01,0.0587988
1.213e-01,0.0582813
1.214e-01,0.0559375
1.216e-01,0.0471289
1.218e-01,0.0413867
1.219e-01,0.060498
1.221e-01,0.0624219
1.222e-01,0.0650586
1.224e-01,0.0591406
1.226e-01,0.0631445
1.227e-01,0.0513574
1.229e-01,0.0524512
1.230e-01,0.0650586
1.232e-01,0.055459
1.234e-01,0.0637402
1.235e-01,0.0592578
1.237e-01,0.0618457
1.238e-01,0.0658887
1.240e-01,0.0662598
1.242e-01,0.0756641
1.243e-01,0.0702734
1.245e-01,0.0574414
1.246e-01,0.0716797
1.248e-01,0.0616797
1.250e-01,0.0628223
1.251e-01,0.0615039
1.253e-01,0.0602344
1.254e-01,0.0671387
1.256e-01,0.0544434
1.258e-01,0.0506543
1.259e-01,0.0650977
1.261e-01,0.0643262
1.262e-01,0.0658594
1.264e-01,0.0796875
1.266e-01,0.0641504
1.267e-01,0.0602051
1.269e-01,0.0682324
1.270e-01,0.0533984
1.272e-01,0.0786426
1.274e-01,0.0616992
1.275e-01,0.0554297
1.277e-01,0.0676172
1.278e-01,0.0561035
1.280e-01,0.0547852
1.282e-01,0.0710938
1.283e-01,0.0812402
1.285e-01,0.058418
1.286e-01,0.0468066
1.288e-01,0.0443262
1.290e-01,0.0569922
1.291e-01,0.0821094
1.293e-01,0.0294336
1.294e-01,-0.0147656
1.296e-01,-0.0250391
1.298e-01,-0.0175977
1.299e-01,-0.0237695
1.301e-01,-0.0485449
1.302e-01,-0.192451
1.304e-01,-0.183965
1.306e-01,-0.179473
1.307e-01,-0.195781
1.309e-01,-0.175869
1.310e-01,-0.166387
1.312e-01,-0.158232
1.314e-01,-0.163271
1.315e-01,-0.154561
1.317e-01,-0.13748
1.318e-01,-0.140596
1.320e-01,-0.145703
1.322e-01,-0.142578
1.323e-01,-0.13585
1.325e-01,-0.124902
1.326e-01,-0.121797
1.328e-01,-0.12252
1.330e-01,-0.108643
1.331e-01,-0.119912
1.333e-01,-0.100918
1.334e-01,-0.102305
1.336e-01,-0.114258
1.338e-01,-0.115518
1.339e-01,-0.105742
1.341e-01,-0.0849219
1.342e-01,-0.100537
1.344e-01,-0.0954688
1.346e-01,-0.0982227
1.347e-01,-0.105732
1.349e-01,-0.0857324
1.350e-01,-0.0860547
1.352e-01,-0.084707
1.354e-01,-0.101641
1.355e-01,-0.0895801
1.357e-01,-0.102275
1.358e-01,-0.097666
1.360e-01,-0.0897461
1.362e-01,-0.0861621
1.363e-01,-0.0724902
1.365e-01,-0.071875
1.366e-01,-0.0818555
1.368e-01,-0.0739355
1.370e-01,-0.0721875
1.371e-01,-0.0724902
1.373e-01,-0.0676855
1.374e-01,-0.0914551
1.376e-01,-0.0694629
1.378e-01,-0.0678418
1.379e-01,-0.0774219
1.381e-01,-0.0689453
1.382e-01,-0.0559277
1.384e-01,-0.0792188
1.386e-01,-0.0787305
1.387e-01,-0.0753906
1.389e-01,-0.0615332
1.390e-01,-0.064834
1.392e-01,-0.0810449
1.394e-01,-0.0633008
1.395e-01,-0.0559082
1.397e-01,-0.0616602
1.398e-01,-0.0662598
1.400e-01,-0.0625977
1.402e-01,-0.0587988
1.403e-01,-0.0618457
1.405e-01,-0.0766016
1.406e-01,-0.0717773
1.408e-01,-0.0531543
1.410e-01,-0.0352539
1.411e-01,-0.0528613
1.413e-01,-0.050752
1.414e-01,-0.0148438
1.416e-01,-0.0512695
1.418e-01,-0.0330469
1.419e-01,-0.0464258
1.421e-01,-0.0583105
1.422e-01,-0.0559863
1.424e-01,-0.0523145
1.426e-01,-0.058877
1.427e-01,-0.0572461
1.429e-01,-0.082998
1.430e-01,-0.0659277
1.432e-01,-0.0723438
1.434e-01,-0.0549121
1.435e-01,-0.0643945
1.437e-01,-0.0445703
1.438e-01,-0.0477344
1.440e-01,-0.0474316
1.442e-01,-0.0320898
1.443e-01,-0.0357031
1.445e-01,-0.0414941
1.446e-01,-0.0437598
1.448e-01,-0.0383496
1.450e-01,-0.0419824
1.451e-01,-0.0186523
1.453e-01,-0.0247461
1.454e-01,-0.03375
1.456e-01,-0.0353906
1.458e-01,-0.0297559
1.459e-01,-0.0332031
1.461e-01,-0.0343164
1.462e-01,-0.0304395
1.464e-01,-0.0287988
1.466e-01,-0.022373
1.467e-01,-0.0302148
1.469e-01,-0.00947266
1.470e-01,-0.00928711
1.472e-01,-0.0212109
1.474e-01,-0.0196777
1.475e-01,-0.00429688
1.477e-01,0.00150391
1.478e-01,0.00916016
1.480e-01,-0.00367188
1.482e-01,0.0178027
1.483e-01,0.0126172
1.485e-01,-0.00488281
1.486e-01,-0.001875
1.488e-01,-0.00304688
1.490e-01,-0.00381836
1.491e-01,0.0114844
1.493e-01,0.0056543
1.494e-01,0.00722656
1.496e-01,-0.0279688
1.498e-01,-0.0210742
1.499e-01,-0.0275391
1.501e-01,-0.0281738
1.502e-01,-0.0265234
1.504e-01,-0.0427441
1.506e-01,-0.0464551
1.507e-01,-0.0287891
1.509e-01,-0.0560742
1.510e-01,-0.0386523
1.512e-01,-0.0413379
1.514e-01,-0.0473926
1.515e-01,-0.0551074
1.517e-01,-0.0521582
1.518e-01,-0.0485742
1.520e-01,-0.0462207
1.522e-01,-0.0446582
1.523e-01,-0.0467188
1.525e-01,-0.038125
1.526e-01,-0.0589453
1.528e-01,-0.0475391
1.530e-01,-0.0399414
1.531e-01,-0.0386133
1.533e-01,-0.0200195
1.534e-01,-0.0325098
1.536e-01,-0.0382031
1.538e-01,-0.0178906
1.539e-01,-0.0142773
1.541e-01,-0.0144238
1.542e-01,-0.0165723
1.544e-01,-0.0101367
1.546e-01,-0.00439453
1.547e-01,-0.00243164
1.549e-01,-0.00124023
1.550e-01,-0.00923828
1.552e-01,-0.0024707
1.554e-01,0.000478516
1.555e-01,0.0043457
1.557e-01,0.00504883
1.558e-01,-0.00318359
1.560e-01,0.00110352
1.562e-01,0.00150391
1.563e-01,0.00425781
1.565e-01,0.00694336
1.566e-01,0.000429688
1.568e-01,0.0147754
1.570e-01,0.0192578
1.571e-01,0.0161133
1.573e-01,0.0241504
1.574e-01,0.0393359
1.576e-01,0.0377441
1.578e-01,0.0205273
1.579e-01,0.0415039
1.581e-01,0.0376172
1.582e-01,0.0253418
1.584e-01,0.0349219
1.586e-01,0.0406543
1.587e-01,0.0261719
1.589e-01,0.0305957
1.590e-01,0.034502
1.592e-01,0.0340332
1.594e-01,0.0541992
1.595e-01,0.0303125
1.597e-01,0.049082
1.598e-01,0.0341602
1.600e-01,0.0545605
1.602e-01,0.034541
1.603e-01,0.0523438
1.605e-01,0.0432617
1.606e-01,0.0399512
1.608e-01,0.0443457
1.610e-01,0.0306836
1.611e-01,0.0297656
1.613e-01,-0.0037207
1.614e-01,-0.00902344
1.616e-01,-0.00886719
1.618e-01,-0.020166
1.619e-01,-0.0168359
1.621e-01,-0.0364355
1.622e-01,-0.0449512
1.624e-01,-0.0543262
1.626e-01,-0.0533984
1.627e-01,-0.0403418
1.629e-01,-0.0369824
1.630e-01,-0.0358594
1.632e-01,-0.0212891
1.634e-01,-0.0316797
1.635e-01,-0.0370996
03,0.0326074
1.77600e-03,0.0319727
1.78400e-03,0.0328809
1.79200e-03,0.0342676
1.80000e-03,0.0322656
1.80800e-03,0.0332715
1.81600e-03,0.0329297
1.82400e-03,0.0329395
1.83200e-03,0.0319922
1.84000e-03,0.032959
1.84800e-03,0.0327051
1.85600e-03,0.0328906
1.86400e-03,0.0330762
1.87200e-03,0.0331543
1.88000e-03,0.032627
1.88800e-03,0.0327051
1.89600e-03,0.0324512
1.90400e-03,0.0318555
1.91200e-03,0.0334375
1.92000e-03,0.0331934
1.92800e-03,0.0320117
1.93600e-03,0.0333398
1.94400e-03,0.0330566
1.95200e-03,0.0322559
1.96000e-03,0.0344434
1.96800e-03,0.0333887
1.97600e-03,0.0330273
1.98400e-03,0.0328516
1.99200e-03,0.0330566
2.00000e-03,0.0326367
2.00800e-03,0.032832
2.01600e-03,0.0329981
2.02400e-03,0.0339453
2.03200e-03,0.0340234
2.04000e-03,0.0349414
2.04800e-03,0.0335254
2.05600e-03,0.0342773
2.06400e-03,0.0333203
2.07200e-03,0.034043
2.08000e-03,0.0344043
2.08800e-03,0.0351172
2.09600e-03,0.0342285
2.10400e-03,0.0336035
2.11200e-03,0.0340137
2.12000e-03,0.0324219
2.12800e-03,0.0325977
2.13600e-03,0.0324316
2.14400e-03,0.0324707
2.15200e-03,0.0326856
2.16000e-03,0.0318945
2.16800e-03,0.0319629
2.17600e-03,0.0325098
2.18400e-03,0.0324414
2.19200e-03,0.0335938
2.20000e-03,0.0337793
2.20800e-03,0.0333887
2.21600e-03,0.0335059
2.22400e-03,0.0334766
2.23200e-03,0.0313184
2.24000e-03,0.0310938
2.24800e-03,0.0301856
2.25600e-03,0.0309863
2.26400e-03,0.0310742
2.27200e-03,0.0321973
2.28000e-03,0.032334
2.28800e-03,0.0316113
2.29600e-03,0.0305371
2.30400e-03,0.0329492
2.31200e-03,0.032959
2.32000e-03,0.0320606
2.32800e-03,0.0336133
2.33600e-03,0.0323145
2.34400e-03,0.0339941
2.35200e-03,0.0336035
2.36000e-03,0.0324219
2.36800e-03,0.0320508
2.37600e-03,0.0319043
2.38400e-03,0.0318066
2.39200e-03,0.0312598
2.40000e-03,0.0301758
2.40800e-03,0.032627
2.41600e-03,0.034043
2.42400e-03,0.0328516
2.43200e-03,0.0326465
2.44000e-03,0.0319727
2.44800e-03,0.0346289
2.45600e-03,0.0327441
2.46400e-03,0.0335352
2.47200e-03,0.0309668
2.48000e-03,0.0320801
2.48800e-03,0.0322852
2.49600e-03,0.0323828
2.50400e-03,0.0314063
2.51200e-03,0.0327734
2.52000e-03,0.0316211
2.52800e-03,0.0329492
2.53600e-03,0.0327051
2.54400e-03,0.0314063
2.55200e-03,0.0328613
2.56000e-03,0.0328516
2.56800e-03,0.0342188
2.57600e-03,0.0337305
2.58400e-03,0.0341504
2.59200e-03,0.0340137
2.60000e-03,0.0343164
2.60800e-03,0.0348242
2.61600e-03,0.0344727
2.62400e-03,0.034834
2.63200e-03,0.0348242
2.64000e-03,0.0351172
2.64800e-03,0.0349512
2.65600e-03,0.0339648
2.66400e-03,0.0345996
2.67200e-03,0.0337402
2.68000e-03,0.033418
2.68800e-03,0.0347754
2.69600e-03,0.0334766
2.70400e-03,0.0337793
2.71200e-03,0.0334473
2.72000e-03,0.0322266
2.72800e-03,0.0332129
2.73600e-03,0.0341895
2.74400e-03,0.0332617
2.75200e-03,0.0331641
2.76000e-03,0.0324219
2.76800e-03,0.034668
2.77600e-03,0.034502
2.78400e-03,0.0348438
2.79200e-03,0.0339063
2.80000e-03,0.0336328
2.80800e-03,0.0334863
2.81600e-03,0.0339453
2
